ID,bankssts_left,caudalanteriorcingulate_left,caudalmiddlefrontal_left,cuneus_left,entorhinal_left,fusiform_left,inferiorparietal_left,inferiortemporal_left,isthmuscingulate_left,lateraloccipital_left,lateralorbitofrontal_left,lingual_left,medialorbitofrontal_left,middletemporal_left,parahippocampal_left,paracentral_left,parsopercularis_left,parsorbitalis_left,parstriangularis_left,pericalcarine_left,postcentral_left,posteriorcingulate_left,precentral_left,precuneus_left,rostralanteriorcingulate_left,rostralmiddlefrontal_left,superiorfrontal_left,superiorparietal_left,superiortemporal_left,supramarginal_left,frontalpole_left,temporalpole_left,transversetemporal_left,insula_left,bankssts_right,caudalanteriorcingulate_right,caudalmiddlefrontal_right,cuneus_right,entorhinal_right,fusiform_right,inferiorparietal_right,inferiortemporal_right,isthmuscingulate_right,lateraloccipital_right,lateralorbitofrontal_right,lingual_right,medialorbitofrontal_right,middletemporal_right,parahippocampal_right,paracentral_right,parsopercularis_right,parsorbitalis_right,parstriangularis_right,pericalcarine_right,postcentral_right,posteriorcingulate_right,precentral_right,precuneus_right,rostralanteriorcingulate_right,rostralmiddlefrontal_right,superiorfrontal_right,superiorparietal_right,superiortemporal_right,supramarginal_right,frontalpole_right,temporalpole_right,transversetemporal_right,insula_right
DMHDS0240,0.019,0.019,0.025,0.037,0.046,0.034,0.030,0.034,0.032,0.032,0.037,0.033,0.036,0.031,0.022,0.017,0.024,0.041,0.029,0.027,0.024,0.024,0.026,0.036,0.030,0.040,0.028,0.027,0.029,0.033,0.036,0.066,0.022,0.050,0.021,0.013,0.027,0.032,0.042,0.037,0.027,0.033,0.038,0.031,0.041,0.036,0.037,0.029,0.030,0.019,0.028,0.035,0.025,0.028,0.024,0.025,0.024,0.035,0.016,0.036,0.028,0.027,0.020,0.029,0.063,0.041,0.027,0.039
DMHDS0237,0.016,0.015,0.019,0.032,0.045,0.028,0.027,0.028,0.028,0.027,0.037,0.031,0.027,0.027,0.020,0.019,0.030,0.043,0.030,0.031,0.022,0.027,0.026,0.023,0.026,0.031,0.023,0.025,0.022,0.024,0.044,0.054,0.022,0.043,0.020,0.020,0.020,0.030,0.029,0.026,0.022,0.028,0.020,0.029,0.044,0.025,0.029,0.026,0.022,0.022,0.027,0.040,0.029,0.025,0.019,0.022,0.022,0.024,0.026,0.032,0.024,0.019,0.022,0.025,0.063,0.061,0.031,0.033
DMHDS0284,0.018,0.016,0.021,0.034,0.028,0.027,0.021,0.028,0.032,0.029,0.028,0.035,0.024,0.024,0.022,0.024,0.025,0.034,0.024,0.028,0.021,0.039,0.023,0.026,0.023,0.030,0.027,0.024,0.019,0.026,0.055,0.027,0.026,0.027,0.014,0.022,0.019,0.038,0.034,0.031,0.025,0.037,0.030,0.033,0.030,0.031,0.027,0.025,0.040,0.024,0.018,0.029,0.025,0.035,0.022,0.030,0.024,0.028,0.033,0.032,0.028,0.025,0.020,0.024,0.055,0.035,0.034,0.024
DMHDS0246,0.021,0.017,0.019,0.029,0.037,0.030,0.025,0.030,0.035,0.027,0.035,0.033,0.032,0.026,0.019,0.019,0.022,0.026,0.022,0.030,0.021,0.020,0.021,0.026,0.018,0.027,0.023,0.021,0.021,0.026,0.058,0.045,0.023,0.035,0.015,0.020,0.021,0.032,0.039,0.031,0.024,0.029,0.034,0.030,0.039,0.033,0.029,0.026,0.028,0.021,0.022,0.030,0.030,0.035,0.025,0.028,0.019,0.027,0.030,0.032,0.024,0.022,0.019,0.023,0.039,0.039,0.022,0.031
DMHDS0252,0.021,0.018,0.020,0.034,0.043,0.030,0.020,0.026,0.028,0.030,0.030,0.031,0.026,0.022,0.024,0.015,0.019,0.024,0.024,0.030,0.022,0.032,0.020,0.025,0.032,0.030,0.023,0.022,0.018,0.022,0.038,0.030,0.018,0.036,0.021,0.019,0.020,0.029,0.019,0.025,0.024,0.027,0.028,0.032,0.034,0.032,0.024,0.022,0.016,0.015,0.025,0.033,0.023,0.023,0.020,0.027,0.018,0.028,0.019,0.032,0.026,0.021,0.018,0.024,0.055,0.030,0.021,0.026
DMHDS0287,0.014,0.018,0.018,0.032,0.028,0.026,0.021,0.036,0.026,0.030,0.030,0.031,0.034,0.025,0.013,0.017,0.016,0.029,0.018,0.036,0.021,0.019,0.021,0.025,0.024,0.031,0.024,0.023,0.017,0.025,0.041,0.036,0.021,0.044,0.014,0.021,0.021,0.031,0.020,0.027,0.023,0.028,0.031,0.029,0.037,0.038,0.026,0.028,0.015,0.015,0.021,0.029,0.022,0.029,0.021,0.034,0.020,0.022,0.031,0.030,0.026,0.022,0.020,0.026,0.038,0.034,0.028,0.028
DMHDS0206,0.015,0.011,0.024,0.036,0.058,0.036,0.022,0.034,0.042,0.029,0.047,0.037,0.038,0.023,0.019,0.022,0.023,0.042,0.029,0.038,0.027,0.038,0.027,0.034,0.026,0.045,0.030,0.028,0.023,0.028,0.068,0.053,0.019,0.039,0.017,0.018,0.025,0.038,0.046,0.032,0.024,0.029,0.030,0.031,0.055,0.039,0.033,0.021,0.016,0.022,0.025,0.053,0.028,0.033,0.026,0.037,0.022,0.027,0.016,0.043,0.029,0.026,0.020,0.023,0.089,0.053,0.012,0.026
DMHDS0279,0.013,0.017,0.021,0.035,0.052,0.027,0.026,0.034,0.030,0.027,0.036,0.031,0.031,0.025,0.013,0.022,0.028,0.032,0.028,0.030,0.025,0.032,0.022,0.026,0.026,0.034,0.027,0.026,0.026,0.028,0.038,0.039,0.037,0.033,0.023,0.019,0.024,0.035,0.029,0.030,0.026,0.035,0.040,0.031,0.038,0.035,0.028,0.025,0.013,0.022,0.025,0.034,0.033,0.030,0.024,0.029,0.023,0.027,0.029,0.032,0.029,0.023,0.024,0.028,0.055,0.044,0.026,0.037
DMHDS0306,0.017,0.011,0.020,0.035,0.048,0.029,0.024,0.031,0.025,0.027,0.038,0.034,0.030,0.024,0.014,0.014,0.024,0.023,0.022,0.028,0.020,0.024,0.019,0.025,0.030,0.031,0.025,0.022,0.019,0.024,0.050,0.040,0.037,0.030,0.018,0.015,0.018,0.028,0.019,0.026,0.024,0.031,0.027,0.028,0.032,0.036,0.024,0.023,0.012,0.013,0.022,0.023,0.024,0.032,0.019,0.025,0.019,0.024,0.023,0.029,0.023,0.021,0.019,0.027,0.045,0.048,0.018,0.026
DMHDS0307,0.016,0.020,0.020,0.036,0.029,0.030,0.026,0.026,0.026,0.031,0.032,0.035,0.031,0.024,0.013,0.021,0.018,0.049,0.018,0.033,0.020,0.025,0.019,0.026,0.032,0.029,0.022,0.025,0.023,0.028,0.036,0.063,0.026,0.029,0.017,0.018,0.019,0.031,0.034,0.029,0.024,0.031,0.025,0.030,0.042,0.038,0.027,0.022,0.019,0.014,0.017,0.037,0.022,0.031,0.022,0.017,0.020,0.023,0.034,0.031,0.023,0.024,0.021,0.029,0.054,0.056,0.026,0.027
DMHDS0309,0.024,0.013,0.017,0.028,0.043,0.031,0.020,0.024,0.028,0.026,0.032,0.027,0.026,0.024,0.031,0.016,0.021,0.027,0.024,0.030,0.020,0.029,0.020,0.024,0.021,0.026,0.021,0.020,0.019,0.017,0.036,0.027,0.020,0.025,0.019,0.017,0.021,0.034,0.046,0.030,0.035,0.025,0.027,0.029,0.035,0.027,0.023,0.021,0.026,0.018,0.022,0.026,0.025,0.027,0.021,0.021,0.021,0.033,0.028,0.029,0.022,0.031,0.017,0.031,0.037,0.045,0.023,0.026
DMHDS0308,0.011,0.021,0.023,0.035,0.040,0.026,0.020,0.022,0.029,0.028,0.029,0.032,0.034,0.022,0.022,0.025,0.019,0.026,0.022,0.027,0.021,0.021,0.021,0.030,0.024,0.029,0.029,0.025,0.022,0.025,0.046,0.041,0.025,0.040,0.019,0.020,0.024,0.032,0.023,0.025,0.024,0.024,0.036,0.027,0.033,0.035,0.031,0.022,0.012,0.019,0.023,0.035,0.022,0.031,0.022,0.026,0.020,0.026,0.034,0.034,0.028,0.024,0.018,0.027,0.052,0.034,0.027,0.029
DMHDS0298,0.014,0.020,0.021,0.031,0.018,0.028,0.021,0.033,0.026,0.031,0.030,0.033,0.041,0.028,0.015,0.015,0.022,0.024,0.025,0.023,0.022,0.025,0.020,0.025,0.026,0.028,0.024,0.019,0.020,0.026,0.038,0.032,0.028,0.025,0.019,0.012,0.018,0.031,0.023,0.030,0.022,0.034,0.025,0.028,0.036,0.035,0.026,0.027,0.022,0.019,0.021,0.034,0.026,0.025,0.020,0.024,0.020,0.027,0.018,0.030,0.021,0.021,0.020,0.020,0.056,0.038,0.024,0.021
DMHDS0266,0.020,0.015,0.015,0.030,0.018,0.030,0.023,0.026,0.029,0.029,0.031,0.030,0.025,0.022,0.011,0.012,0.017,0.027,0.022,0.032,0.020,0.026,0.019,0.021,0.024,0.031,0.025,0.021,0.019,0.021,0.045,0.040,0.022,0.037,0.014,0.018,0.018,0.030,0.018,0.023,0.024,0.027,0.027,0.028,0.036,0.028,0.026,0.021,0.013,0.016,0.017,0.031,0.026,0.030,0.018,0.021,0.019,0.023,0.025,0.028,0.026,0.021,0.016,0.018,0.036,0.044,0.019,0.022
DMHDS0317,0.016,0.018,0.023,0.032,0.027,0.030,0.025,0.027,0.023,0.027,0.032,0.035,0.026,0.028,0.018,0.014,0.025,0.037,0.020,0.025,0.022,0.022,0.022,0.026,0.024,0.029,0.025,0.024,0.021,0.028,0.051,0.030,0.041,0.030,0.014,0.017,0.024,0.030,0.026,0.028,0.026,0.030,0.038,0.030,0.036,0.033,0.032,0.026,0.031,0.017,0.022,0.037,0.030,0.038,0.018,0.027,0.019,0.024,0.024,0.035,0.026,0.021,0.020,0.026,0.053,0.044,0.026,0.038
DMHDS0205,0.018,0.013,0.024,0.031,0.022,0.026,0.020,0.031,0.026,0.031,0.029,0.027,0.033,0.024,0.031,0.018,0.021,0.038,0.031,0.026,0.020,0.028,0.019,0.024,0.021,0.029,0.021,0.022,0.018,0.019,0.043,0.047,0.018,0.044,0.013,0.014,0.021,0.037,0.020,0.025,0.022,0.027,0.034,0.032,0.032,0.031,0.023,0.027,0.014,0.018,0.024,0.027,0.029,0.040,0.020,0.028,0.021,0.024,0.026,0.032,0.023,0.025,0.018,0.024,0.039,0.046,0.017,0.029
DMHDS0215,0.011,0.015,0.018,0.034,0.016,0.027,0.019,0.031,0.025,0.029,0.034,0.032,0.038,0.025,0.011,0.014,0.019,0.038,0.026,0.031,0.018,0.027,0.018,0.025,0.033,0.029,0.024,0.020,0.016,0.021,0.054,0.038,0.014,0.030,0.013,0.023,0.019,0.026,0.020,0.030,0.021,0.027,0.031,0.032,0.037,0.030,0.027,0.019,0.010,0.014,0.023,0.027,0.026,0.024,0.021,0.017,0.020,0.024,0.034,0.035,0.025,0.023,0.017,0.024,0.038,0.042,0.034,0.028
DMHDS0259,0.017,0.017,0.021,0.027,0.020,0.026,0.021,0.024,0.028,0.027,0.029,0.040,0.026,0.025,0.029,0.019,0.023,0.025,0.028,0.029,0.018,0.024,0.019,0.022,0.021,0.031,0.022,0.020,0.019,0.022,0.058,0.040,0.028,0.034,0.018,0.013,0.019,0.031,0.018,0.026,0.023,0.024,0.029,0.027,0.028,0.040,0.024,0.025,0.027,0.016,0.021,0.027,0.025,0.029,0.020,0.020,0.019,0.022,0.021,0.032,0.023,0.022,0.018,0.021,0.055,0.040,0.024,0.027
DMHDS0291,0.017,0.009,0.018,0.032,0.022,0.024,0.024,0.025,0.033,0.032,0.034,0.031,0.271,0.028,0.010,0.016,0.023,0.024,0.020,0.026,0.020,0.027,0.016,0.027,0.021,0.029,0.023,0.022,0.019,0.023,0.038,0.030,0.016,0.024,0.016,0.012,0.019,0.026,0.023,0.024,0.022,0.024,0.025,0.028,0.029,0.028,0.022,0.022,0.014,0.017,0.019,0.027,0.020,0.025,0.017,0.024,0.019,0.023,0.021,0.029,0.023,0.024,0.015,0.022,0.060,0.033,0.020,0.023
DMHDS0326,0.014,0.010,0.020,0.032,0.020,0.024,0.021,0.024,0.022,0.031,0.032,0.029,0.023,0.021,0.019,0.018,0.021,0.040,0.021,0.030,0.021,0.028,0.021,0.030,0.023,0.028,0.022,0.024,0.016,0.024,0.032,0.035,0.025,0.025,0.013,0.015,0.021,0.032,0.031,0.024,0.022,0.025,0.019,0.029,0.033,0.036,0.019,0.023,0.015,0.024,0.019,0.030,0.023,0.039,0.021,0.029,0.021,0.027,0.021,0.027,0.021,0.022,0.016,0.022,0.040,0.032,0.025,0.032
DMHDS0321,0.018,0.013,0.027,0.029,0.052,0.030,0.023,0.038,0.031,0.028,0.036,0.035,0.028,0.037,0.018,0.024,0.023,0.046,0.027,0.033,0.027,0.032,0.028,0.026,0.032,0.030,0.029,0.024,0.024,0.023,0.038,0.041,0.026,0.034,0.020,0.022,0.023,0.034,0.024,0.026,0.021,0.035,0.042,0.030,0.037,0.036,0.032,0.027,0.017,0.030,0.021,0.032,0.035,0.033,0.026,0.032,0.031,0.027,0.020,0.035,0.032,0.024,0.022,0.024,0.062,0.053,0.034,0.248
DMHDS0325,0.019,0.011,0.019,0.035,0.040,0.029,0.026,0.026,0.028,0.027,0.036,0.028,0.030,0.023,0.048,0.022,0.019,0.041,0.026,0.028,0.022,0.021,0.019,0.026,0.037,0.030,0.025,0.022,0.019,0.021,0.064,0.036,0.021,0.036,0.015,0.021,0.021,0.034,0.029,0.022,0.022,0.029,0.028,0.030,0.035,0.035,0.030,0.026,0.014,0.026,0.020,0.038,0.023,0.028,0.021,0.028,0.023,0.026,0.017,0.029,0.025,0.023,0.017,0.022,0.049,0.070,0.020,0.024
DMHDS0328,0.020,0.013,0.023,0.036,0.040,0.030,0.024,0.031,0.038,0.030,0.036,0.039,0.028,0.027,0.025,0.020,0.023,0.032,0.023,0.036,0.022,0.023,0.026,0.033,0.019,0.031,0.024,0.025,0.023,0.025,0.035,0.043,0.020,0.031,0.019,0.015,0.021,0.034,0.020,0.027,0.026,0.024,0.034,0.031,0.039,0.037,0.025,0.026,0.020,0.024,0.025,0.026,0.025,0.034,0.021,0.029,0.022,0.026,0.024,0.032,0.021,0.024,0.023,0.028,0.031,0.044,0.022,0.031
DMHDS0329,0.038,0.017,0.030,0.034,0.033,0.039,0.030,0.036,0.036,0.031,0.040,0.036,0.034,0.036,0.013,0.020,0.025,0.044,0.029,0.037,0.022,0.028,0.024,0.031,0.018,0.036,0.030,0.027,0.020,0.031,0.054,0.057,0.029,0.040,0.027,0.018,0.024,0.031,0.046,0.035,0.027,0.042,0.038,0.036,0.045,0.038,0.037,0.032,0.019,0.023,0.029,0.038,0.027,0.034,0.022,0.036,0.024,0.032,0.042,0.041,0.027,0.023,0.026,0.030,0.070,0.060,0.042,0.042
DMHDS0330,0.012,0.021,0.018,0.026,0.016,0.025,0.026,0.027,0.021,0.025,0.039,0.030,0.021,0.021,0.016,0.015,0.022,0.026,0.016,0.024,0.020,0.020,0.020,0.024,0.031,0.025,0.019,0.019,0.015,0.026,0.037,0.042,0.023,0.044,0.019,0.014,0.016,0.028,0.023,0.024,0.021,0.026,0.032,0.027,0.035,0.031,0.021,0.021,0.016,0.017,0.017,0.022,0.018,0.027,0.019,0.024,0.018,0.021,0.026,0.025,0.020,0.020,0.019,0.022,0.041,0.046,0.037,0.030
DMHDS0268,0.013,0.017,0.020,0.032,0.024,0.027,0.021,0.027,0.029,0.025,0.026,0.028,0.042,0.023,0.014,0.013,0.021,0.024,0.022,0.029,0.020,0.023,0.020,0.022,0.025,0.028,0.024,0.023,0.017,0.024,0.037,0.034,0.022,0.029,0.013,0.016,0.015,0.024,0.020,0.026,0.025,0.029,0.027,0.025,0.027,0.030,0.024,0.021,0.014,0.019,0.022,0.029,0.024,0.026,0.020,0.020,0.016,0.023,0.024,0.026,0.025,0.020,0.018,0.020,0.063,0.070,0.023,0.034
DMHDS0332,0.016,0.022,0.024,0.029,0.032,0.024,0.025,0.032,0.035,0.028,0.039,0.029,0.042,0.026,0.010,0.026,0.022,0.040,0.024,0.028,0.023,0.028,0.024,0.027,0.028,0.031,0.028,0.028,0.022,0.022,0.052,0.037,0.020,0.041,0.016,0.013,0.026,0.027,0.028,0.027,0.032,0.032,0.037,0.031,0.045,0.031,0.025,0.025,0.013,0.029,0.026,0.050,0.025,0.033,0.023,0.029,0.027,0.027,0.029,0.033,0.028,0.026,0.027,0.026,0.061,0.035,0.017,0.026
DMHDS0331,0.012,0.015,0.020,0.033,0.021,0.033,0.026,0.027,0.042,0.031,0.036,0.038,0.030,0.023,0.023,0.018,0.020,0.028,0.019,0.032,0.021,0.020,0.019,0.026,0.017,0.027,0.025,0.020,0.021,0.024,0.046,0.051,0.041,0.036,0.013,0.012,0.022,0.030,0.022,0.026,0.022,0.028,0.029,0.026,0.035,0.037,0.028,0.023,0.021,0.020,0.021,0.032,0.019,0.029,0.018,0.027,0.022,0.022,0.026,0.033,0.023,0.021,0.016,0.022,0.038,0.043,0.026,0.027
DMHDS0265,0.014,0.015,0.019,0.029,0.028,0.033,0.022,0.036,0.026,0.027,0.029,0.033,0.022,0.021,0.013,0.015,0.020,0.031,0.027,0.031,0.017,0.029,0.016,0.027,0.039,0.026,0.024,0.024,0.017,0.022,0.040,0.038,0.027,0.032,0.012,0.022,0.018,0.032,0.029,0.025,0.025,0.030,0.023,0.030,0.038,0.032,0.021,0.023,0.015,0.017,0.018,0.043,0.026,0.032,0.017,0.027,0.018,0.021,0.025,0.029,0.023,0.021,0.014,0.024,0.045,0.043,0.018,0.033
DMHDS0235,0.016,0.015,0.018,0.029,0.041,0.027,0.024,0.027,0.026,0.033,0.030,0.035,0.022,0.025,0.014,0.013,0.017,0.030,0.021,0.029,0.020,0.021,0.019,0.024,0.021,0.028,0.023,0.023,0.022,0.027,0.031,0.044,0.027,0.033,0.019,0.017,0.020,0.034,0.047,0.030,0.025,0.034,0.029,0.031,0.030,0.039,0.027,0.026,0.014,0.016,0.023,0.032,0.028,0.032,0.022,0.026,0.019,0.025,0.023,0.031,0.024,0.025,0.020,0.025,0.039,0.034,0.027,0.023
DMHDS0264,0.009,0.015,0.020,0.029,0.027,0.032,0.024,0.038,0.028,0.025,0.035,0.038,0.034,0.028,0.038,0.028,0.019,0.045,0.028,0.033,0.018,0.026,0.021,0.026,0.029,0.031,0.025,0.022,0.021,0.028,0.047,0.041,0.031,0.035,0.017,0.019,0.020,0.030,0.024,0.028,0.020,0.033,0.025,0.029,0.042,0.028,0.028,0.025,0.025,0.023,0.021,0.045,0.023,0.035,0.021,0.029,0.021,0.024,0.031,0.035,0.023,0.019,0.019,0.027,0.074,0.062,0.027,0.025
DMHDS0323,0.014,0.014,0.017,0.033,0.019,0.025,0.024,0.026,0.023,0.030,0.028,0.028,0.028,0.023,0.016,0.017,0.021,0.028,0.026,0.025,0.018,0.027,0.019,0.022,0.025,0.028,0.027,0.022,0.018,0.021,0.030,0.030,0.024,0.042,0.014,0.017,0.021,0.031,0.040,0.023,0.021,0.025,0.039,0.028,0.031,0.028,0.023,0.024,0.015,0.012,0.019,0.029,0.017,0.023,0.017,0.028,0.018,0.023,0.019,0.031,0.019,0.020,0.016,0.022,0.037,0.029,0.030,0.041
DMHDS0333,0.012,0.019,0.024,0.025,0.027,0.026,0.023,0.035,0.025,0.034,0.035,0.027,0.031,0.027,0.029,0.018,0.022,0.043,0.023,0.022,0.022,0.030,0.019,0.024,0.044,0.030,0.027,0.025,0.019,0.025,0.065,0.048,0.020,0.025,0.017,0.015,0.023,0.025,0.028,0.024,0.025,0.028,0.033,0.027,0.043,0.030,0.028,0.024,0.029,0.020,0.021,0.045,0.023,0.031,0.022,0.031,0.021,0.028,0.027,0.032,0.027,0.023,0.019,0.023,0.051,0.075,0.021,0.022
DMHDS0343,0.021,0.022,0.027,0.032,0.024,0.031,0.027,0.035,0.032,0.029,0.032,0.030,0.030,0.029,0.021,0.018,0.022,0.033,0.025,0.020,0.019,0.032,0.019,0.026,0.029,0.034,0.026,0.023,0.020,0.027,0.050,0.049,0.016,0.033,0.016,0.015,0.021,0.022,0.020,0.028,0.027,0.031,0.030,0.033,0.035,0.031,0.025,0.024,0.012,0.016,0.024,0.026,0.025,0.026,0.020,0.029,0.019,0.027,0.022,0.037,0.024,0.024,0.017,0.027,0.063,0.036,0.014,0.029
DMHDS0269,0.011,0.018,0.017,0.027,0.022,0.024,0.024,0.027,0.027,0.029,0.030,0.027,0.034,0.027,0.046,0.014,0.019,0.032,0.022,0.029,0.019,0.026,0.017,0.024,0.018,0.028,0.027,0.023,0.023,0.024,0.069,0.050,0.023,0.039,0.016,0.030,0.024,0.028,0.022,0.030,0.025,0.029,0.035,0.029,0.040,0.027,0.030,0.024,0.021,0.013,0.022,0.029,0.025,0.036,0.017,0.030,0.020,0.024,0.029,0.032,0.029,0.021,0.023,0.022,0.049,0.061,0.034,0.030
DMHDS0348,0.021,0.010,0.021,0.034,0.021,0.025,0.028,0.042,0.028,0.030,0.034,0.029,0.031,0.029,0.022,0.016,0.022,0.029,0.021,0.032,0.022,0.026,0.018,0.025,0.023,0.031,0.023,0.021,0.024,0.025,0.040,0.049,0.021,0.030,0.023,0.014,0.021,0.034,0.016,0.023,0.023,0.025,0.031,0.029,0.039,0.029,0.025,0.025,0.018,0.019,0.024,0.035,0.025,0.031,0.022,0.025,0.018,0.024,0.033,0.033,0.024,0.020,0.019,0.029,0.039,0.037,0.024,0.026
DMHDS0341,0.010,0.010,0.019,0.035,0.018,0.027,0.023,0.026,0.023,0.029,0.031,0.031,0.025,0.024,0.010,0.013,0.017,0.037,0.020,0.034,0.021,0.021,0.018,0.026,0.023,0.028,0.022,0.022,0.021,0.024,0.043,0.033,0.017,0.031,0.014,0.016,0.021,0.032,0.022,0.024,0.020,0.029,0.027,0.031,0.033,0.034,0.042,0.021,0.012,0.015,0.022,0.034,0.026,0.038,0.018,0.025,0.018,0.023,0.023,0.027,0.023,0.023,0.018,0.026,0.053,0.026,0.026,0.022
DMHDS0208,0.013,0.021,0.022,0.030,0.023,0.025,0.027,0.027,0.023,0.027,0.033,0.033,0.031,0.024,0.012,0.022,0.019,0.027,0.024,0.031,0.021,0.026,0.020,0.032,0.019,0.030,0.023,0.028,0.017,0.024,0.050,0.032,0.023,0.037,0.017,0.014,0.022,0.035,0.022,0.027,0.026,0.030,0.036,0.030,0.038,0.034,0.029,0.026,0.012,0.024,0.023,0.032,0.026,0.034,0.019,0.032,0.018,0.036,0.021,0.031,0.028,0.028,0.019,0.026,0.041,0.039,0.027,0.030
DMHDS0312,0.017,0.025,0.019,0.031,0.027,0.028,0.023,0.037,0.028,0.026,0.034,0.029,0.033,0.026,0.021,0.018,0.022,0.038,0.018,0.033,0.020,0.022,0.023,0.026,0.027,0.029,0.028,0.021,0.017,0.024,0.057,0.043,0.017,0.027,0.013,0.013,0.026,0.031,0.023,0.024,0.025,0.035,0.030,0.035,0.037,0.033,0.025,0.023,0.016,0.019,0.033,0.034,0.023,0.026,0.018,0.028,0.022,0.023,0.025,0.032,0.027,0.024,0.018,0.024,0.051,0.033,0.018,0.026
DMHDS0233,0.019,0.013,0.024,0.034,0.029,0.029,0.026,0.027,0.027,0.026,0.026,0.026,0.025,0.024,0.018,0.022,0.021,0.029,0.025,0.028,0.025,0.032,0.021,0.025,0.021,0.029,0.024,0.026,0.019,0.025,0.036,0.029,0.024,0.022,0.018,0.016,0.020,0.032,0.030,0.032,0.022,0.028,0.034,0.025,0.026,0.041,0.023,0.020,0.018,0.021,0.020,0.028,0.019,0.025,0.019,0.024,0.021,0.023,0.024,0.030,0.027,0.023,0.018,0.024,0.052,0.031,0.024,0.022
DMHDS0254,0.018,0.022,0.021,0.031,0.023,0.029,0.021,0.027,0.033,0.031,0.032,0.030,0.026,0.026,0.016,0.015,0.023,0.035,0.019,0.027,0.022,0.023,0.024,0.027,0.024,0.031,0.025,0.022,0.022,0.025,0.036,0.038,0.041,0.028,0.018,0.014,0.019,0.029,0.028,0.028,0.024,0.029,0.033,0.028,0.039,0.028,0.027,0.025,0.026,0.016,0.022,0.031,0.021,0.025,0.019,0.025,0.022,0.026,0.034,0.032,0.023,0.022,0.020,0.023,0.048,0.031,0.044,0.027
DMHDS0318,0.012,0.016,0.020,0.029,0.028,0.020,0.020,0.029,0.026,0.025,0.026,0.026,0.021,0.022,0.009,0.014,0.021,0.028,0.022,0.027,0.021,0.029,0.017,0.024,0.022,0.029,0.022,0.020,0.016,0.024,0.026,0.025,0.019,0.029,0.017,0.015,0.019,0.025,0.013,0.022,0.021,0.029,0.024,0.024,0.029,0.029,0.020,0.018,0.011,0.018,0.020,0.024,0.020,0.028,0.018,0.031,0.019,0.026,0.018,0.027,0.023,0.020,0.016,0.021,0.056,0.031,0.025,0.024
DMHDS0288,0.017,0.016,0.017,0.032,0.059,0.023,0.019,0.029,0.024,0.028,0.035,0.031,0.028,0.024,0.016,0.015,0.021,0.027,0.022,0.033,0.032,0.027,0.023,0.024,0.023,0.030,0.027,0.020,0.016,0.032,0.036,0.043,0.024,0.033,0.017,0.014,0.018,0.035,0.038,0.028,0.022,0.030,0.028,0.028,0.038,0.031,0.029,0.021,0.011,0.015,0.020,0.028,0.025,0.026,0.018,0.030,0.017,0.023,0.026,0.032,0.024,0.023,0.018,0.020,0.038,0.043,0.018,0.022
DMHDS0248,0.016,0.019,0.022,0.035,0.025,0.025,0.021,0.023,0.025,0.028,0.027,0.024,0.029,0.024,0.016,0.015,0.018,0.032,0.023,0.034,0.017,0.022,0.019,0.022,0.028,0.025,0.025,0.019,0.019,0.022,0.049,0.044,0.023,0.027,0.015,0.017,0.020,0.027,0.020,0.026,0.022,0.025,0.028,0.026,0.032,0.028,0.023,0.022,0.014,0.018,0.019,0.028,0.029,0.030,0.020,0.023,0.020,0.023,0.023,0.028,0.025,0.021,0.017,0.020,0.033,0.045,0.022,0.030
DMHDS0338,0.019,0.024,0.019,0.027,0.028,0.027,0.024,0.024,0.028,0.027,0.034,0.039,0.037,0.021,0.023,0.017,0.022,0.032,0.022,0.030,0.017,0.022,0.020,0.023,0.027,0.030,0.022,0.022,0.017,0.026,0.039,0.037,0.025,0.048,0.015,0.016,0.021,0.033,0.034,0.036,0.023,0.031,0.029,0.030,0.039,0.035,0.030,0.022,0.012,0.015,0.020,0.038,0.021,0.034,0.018,0.030,0.019,0.026,0.029,0.034,0.026,0.021,0.017,0.021,0.054,0.052,0.021,0.030
DMHDS0339,0.018,0.032,0.034,0.028,0.038,0.031,0.026,0.032,0.026,0.030,0.035,0.033,0.029,0.030,0.017,0.020,0.028,0.030,0.025,0.031,0.021,0.049,0.020,0.026,0.029,0.035,0.031,0.025,0.021,0.024,0.042,0.038,0.031,0.039,0.019,0.020,0.028,0.032,0.034,0.030,0.026,0.035,0.027,0.030,0.053,0.036,0.030,0.030,0.013,0.023,0.024,0.038,0.031,0.037,0.019,0.031,0.023,0.029,0.045,0.034,0.034,0.024,0.022,0.026,0.049,0.056,0.023,0.034
DMHDS0251,0.016,0.013,0.020,0.025,0.036,0.026,0.023,0.025,0.035,0.030,0.032,0.025,0.023,0.026,0.015,0.018,0.020,0.022,0.022,0.030,0.021,0.032,0.022,0.032,0.022,0.027,0.025,0.022,0.022,0.023,0.034,0.030,0.031,0.034,0.015,0.019,0.021,0.023,0.022,0.027,0.022,0.034,0.036,0.029,0.030,0.028,0.024,0.028,0.016,0.020,0.023,0.031,0.026,0.023,0.024,0.025,0.021,0.025,0.025,0.030,0.026,0.023,0.019,0.024,0.042,0.032,0.022,0.028
