ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1096,420,1031,706,1166,1197,803,3479,962,944,3154,3302,387,202,225,399,1220,719,1119,674,816,3299,598,951,3222,3483,276,237,202
DMHDS1219,440,1328,784,1015,1335,924,3013,951,781,2004,2433,322,193,222,374,1188,710,1054,646,730,3151,557,860,2164,2710,214,242,153
DMHDS1179,524,1276,692,1089,978,760,3552,1101,1094,3359,3456,388,243,348,397,1131,748,1174,610,757,3407,690,1023,3272,3559,172,243,219
DMHDS1057,438,1294,622,966,972,684,3310,778,790,3249,3175,342,214,218,330,1066,701,964,555,720,3189,655,642,3024,3231,285,243,152
DMHDS0434,372,1051,548,899,887,615,3166,847,658,2298,2485,321,213,276,387,1550,583,901,519,629,2913,620,674,2312,2832,165,275,184
DMHDS0216,356,902,610,859,875,654,2791,860,704,2784,2784,394,225,279,349,1105,636,964,592,648,2929,687,787,2812,3154,203,266,201
DMHDS0619,393,1015,558,905,782,618,2799,857,740,2407,2696,347,204,243,366,1270,674,1053,500,589,2789,634,702,2260,2710,207,222,183
DMHDS0484,375,1024,584,915,982,685,3014,839,1037,2765,3079,328,201,300,341,1200,660,1011,591,671,3183,583,690,2713,3137,252,223,168
DMHDS0353,418,1105,664,1080,1064,763,3297,861,800,2331,2600,291,221,293,325,943,705,1110,595,731,3471,788,839,2843,3227,189,258,213
DMHDS0817,406,964,736,1137,1069,815,3393,881,663,2605,3179,392,248,269,332,1116,768,1184,573,839,2954,561,557,2230,2956,266,256,206
DMHDS1117,489,1235,707,1048,984,777,3236,1026,945,3280,3226,379,296,383,404,1458,799,1210,591,795,3061,654,662,2934,3170,268,286,221
DMHDS0485,398,994,538,849,714,573,2623,694,531,2211,2512,378,158,208,358,1199,586,892,440,580,2555,446,474,2058,2502,205,234,204
DMHDS1035,352,907,607,972,954,738,2741,911,914,2692,2764,381,199,275,320,1068,679,1014,535,685,3320,625,646,2532,2895,204,199,175
DMHDS0979,511,1209,676,1146,1128,779,3839,864,831,2696,3150,409,189,236,421,1289,741,1088,573,750,3167,633,761,2750,3241,255,248,195
DMHDS0643,312,792,548,886,815,638,2684,727,796,2551,2670,396,159,254,294,979,609,901,506,645,2946,582,731,2558,2791,162,194,148
DMHDS0510,488,1382,637,1041,948,701,3683,1130,1091,3129,3613,594,176,205,383,1238,702,1069,604,794,4392,764,1053,3117,3502,256,215,161
DMHDS0301,505,1394,624,1043,987,723,3290,1006,960,2645,3200,570,199,231,511,1891,714,1141,510,730,3225,755,697,2555,3256,362,217,146
DMHDS0875,363,910,564,809,764,621,2881,904,922,2991,2922,399,166,212,190,700,493,782,523,546,3924,555,606,2695,2951,237,254,176
DMHDS0722,422,1302,662,966,930,760,2993,783,665,2192,2572,336,192,266,301,1264,689,994,513,744,2762,589,690,2399,2905,203,193,158
DMHDS0428,379,928,575,878,938,662,3028,790,904,2661,2913,339,246,310,303,980,571,862,600,658,3237,563,760,2252,3032,190,346,227
DMHDS1189,341,1146,538,843,808,595,2375,680,613,2505,2906,336,199,266,295,881,623,823,498,625,2274,452,480,2838,3152,217,196,166
DMHDS0562,392,972,626,956,929,717,3045,891,625,2270,2515,309,211,297,315,1132,607,1012,433,661,2657,514,566,2114,2524,173,212,157
DMHDS0967,544,1619,689,1052,1120,816,3538,868,706,2284,2690,332,264,356,423,1426,789,1207,617,799,3401,543,575,1931,2597,208,253,216
DMHDS0621,357,979,550,856,926,643,2601,784,640,2571,2671,329,181,210,327,1223,593,895,480,581,2481,507,665,2783,3024,204,206,136
DMHDS0590,453,978,658,1111,1080,801,2866,941,717,3004,3441,385,216,335,412,1632,760,1119,524,746,2708,536,661,3061,3498,229,288,237
DMHDS1038,468,1188,668,1031,947,770,2596,868,743,2706,3107,469,185,221,382,1311,723,1030,461,695,2643,565,598,2786,3290,242,218,157
DMHDS1172,316,932,618,932,910,686,2988,1066,708,2903,3063,366,203,241,307,976,630,923,568,630,2951,648,672,3017,3318,213,244,160
DMHDS0783,457,1167,668,1088,985,752,3435,1127,961,3531,3557,507,183,214,393,1276,779,1178,648,824,3571,909,905,3344,3579,267,296,240
DMHDS0600,416,1067,558,836,845,641,2827,828,832,2234,2497,312,219,276,329,1108,623,902,457,636,2561,591,659,2003,2515,161,253,192
DMHDS0776,430,1223,715,1047,918,747,3030,922,618,2735,2902,333,223,314,336,1156,714,995,491,725,2912,575,619,2553,2887,187,273,226
DMHDS1131,489,1146,645,1083,1185,809,3413,1400,1104,2158,2529,395,204,314,454,1797,716,1199,700,773,3671,633,826,2480,2830,217,215,170
DMHDS0613,423,1118,722,1104,1181,888,3408,862,687,2500,2804,407,223,299,443,1387,822,1226,657,873,3893,555,575,2425,2793,241,266,196
DMHDS0808,346,962,522,849,693,596,2338,1092,720,1864,2207,353,194,275,339,1072,634,959,421,635,2618,560,617,1930,2384,191,221,137
DMHDS0703,317,849,519,812,823,613,2664,947,732,2858,2947,360,195,249,300,1164,576,905,441,560,2918,573,610,2764,3138,229,234,170
DMHDS0455,484,1325,583,1012,988,676,2941,953,785,2591,3049,340,160,224,414,1195,603,1105,534,734,3000,570,759,2723,3403,245,215,175
