ID,BA1_exvivo_left,BA2_exvivo_left,BA3a_exvivo_left,BA3b_exvivo_left,BA4a_exvivo_left,BA4p_exvivo_left,BA6_exvivo_left,BA44_exvivo_left,BA45_exvivo_left,V1_exvivo_left,V2_exvivo_left,MT_exvivo_left,perirhinal_exvivo_left,entorhinal_exvivo_left,BA1_exvivo_right,BA2_exvivo_right,BA3a_exvivo_right,BA3b_exvivo_right,BA4a_exvivo_right,BA4p_exvivo_right,BA6_exvivo_right,BA44_exvivo_right,BA45_exvivo_right,V1_exvivo_right,V2_exvivo_right,MT_exvivo_right,perirhinal_exvivo_right,entorhinal_exvivo_right
DMHDS1149,0.8,0.5,0.9,0.6,0.8,0.4,3.4,1.0,1.1,4.0,5.9,0.4,0.1,0.1,0.5,0.5,0.8,0.5,0.7,0.4,4.0,0.8,1.5,3.8,5.8,0.3,0.2,0.4
DMHDS0380,0.9,1.2,0.9,0.9,1.0,0.7,4.3,1.4,1.6,4.2,6.6,0.4,0.1,0.2,0.6,2.0,0.9,0.9,0.7,0.6,4.9,0.7,1.0,5.8,8.5,0.4,0.1,0.2
DMHDS0558,1.3,1.9,1.1,1.0,1.0,0.6,4.2,1.0,1.3,4.3,6.8,0.7,0.7,1.0,0.5,0.8,1.1,0.9,0.8,0.7,3.6,1.3,0.9,4.2,6.9,0.4,0.1,0.3
DMHDS1124,1.0,1.0,0.9,1.5,1.3,0.9,3.9,1.2,1.0,4.2,6.5,0.6,0.4,0.5,0.8,1.3,1.1,1.2,0.9,0.6,3.9,0.7,0.9,4.7,7.5,0.3,0.3,0.2
DMHDS1158,0.6,1.0,1.2,0.9,1.4,0.7,4.1,1.6,1.1,5.4,7.4,0.6,0.8,1.0,0.8,1.4,1.3,1.0,0.9,0.6,3.8,0.9,1.4,4.9,7.7,0.5,0.2,0.2
DMHDS0766,1.3,2.2,1.1,1.2,1.3,0.8,6.2,1.4,1.5,4.8,7.7,0.4,0.2,0.2,1.4,1.4,1.0,1.0,1.0,0.5,5.0,0.9,1.6,4.9,6.8,0.2,0.3,0.3
DMHDS0700,1.0,2.6,1.4,1.2,1.2,0.9,5.0,1.3,1.7,5.9,8.1,0.6,0.2,0.6,1.1,1.4,1.4,0.8,0.7,0.7,4.7,0.8,1.6,5.3,8.3,0.4,0.3,0.2
DMHDS0885,0.8,1.6,1.3,0.9,1.1,1.1,4.0,1.3,1.0,5.3,7.0,0.7,0.9,0.3,0.9,1.5,1.4,1.1,0.8,0.8,4.2,1.1,0.9,5.5,8.3,0.5,0.8,0.1
DMHDS0898,0.5,0.9,1.1,0.9,1.1,0.8,4.4,1.0,0.9,3.2,6.3,0.4,0.1,0.4,0.5,0.8,1.1,0.7,0.8,0.6,5.9,0.8,1.3,3.4,5.7,0.2,0.1,0.2
DMHDS0690,0.7,1.4,1.0,1.1,0.6,0.6,3.7,1.3,0.8,5.3,5.9,0.4,0.3,0.1,0.5,1.3,1.0,1.0,0.4,0.3,3.6,0.7,0.7,3.6,4.5,0.3,0.2,0.1
DMHDS0940,0.8,1.0,1.4,1.4,1.5,1.1,6.4,1.4,1.5,4.5,7.5,0.6,0.6,0.2,0.4,0.9,1.4,1.3,1.0,1.0,5.0,1.2,0.9,5.7,7.6,0.4,0.2,0.2
DMHDS0946,0.8,1.0,1.2,0.8,0.9,0.7,3.4,1.5,1.6,4.7,6.3,0.4,0.2,0.6,0.9,1.3,1.2,1.1,0.9,0.7,3.5,1.1,1.0,4.1,6.1,0.3,0.2,0.5
DMHDS0221,0.5,0.6,0.9,1.0,1.2,1.1,3.3,1.7,1.4,3.9,5.4,0.3,0.2,0.2,0.5,1.8,0.8,0.9,0.7,0.5,3.3,0.6,0.9,3.1,5.3,0.1,1.0,0.1
DMHDS0651,0.7,0.6,1.0,0.6,0.9,0.5,4.2,1.1,1.3,6.6,6.4,0.5,0.2,0.2,0.4,0.9,1.1,0.7,0.8,0.6,5.3,0.8,0.7,5.0,7.3,0.1,0.2,0.2
DMHDS1052,0.6,0.7,1.0,1.0,1.2,0.6,4.1,1.3,1.1,4.5,6.7,0.2,0.1,0.2,0.5,0.8,0.9,0.9,0.7,0.5,3.2,0.9,0.9,5.1,6.5,0.2,0.7,0.2
DMHDS0294,0.7,1.8,3.4,0.8,1.6,1.1,5.2,1.4,1.3,3.3,6.8,0.6,0.2,0.3,0.9,1.7,1.2,1.2,0.7,1.0,3.6,0.8,1.2,5.0,5.9,0.4,0.2,0.8
DMHDS0219,1.0,0.7,0.9,0.7,1.4,0.9,3.6,1.0,1.2,3.0,7.4,0.9,0.9,0.2,0.9,0.9,0.7,0.6,1.0,0.8,4.7,0.6,0.8,2.9,6.1,0.3,0.2,0.2
DMHDS0337,0.8,0.8,1.0,0.9,1.2,0.8,4.7,1.2,1.1,5.4,5.9,0.5,0.2,0.6,0.7,1.0,0.9,1.1,0.7,0.9,3.3,0.6,0.9,4.7,6.4,0.2,0.2,0.3
DMHDS0858,0.6,0.9,0.9,0.4,0.7,0.7,3.2,1.6,1.0,5.6,5.6,0.3,0.2,0.3,0.8,1.2,0.8,0.6,0.7,0.6,2.7,0.9,0.8,6.1,5.2,0.2,0.3,0.2
DMHDS1128,1.4,0.9,1.1,0.8,0.9,1.3,4.5,1.3,1.0,6.0,7.8,0.6,0.1,0.5,1.2,1.3,1.3,1.0,1.3,1.9,4.2,0.8,1.2,6.6,8.3,0.3,0.4,0.2
DMHDS0409,1.6,1.6,1.0,0.8,1.6,0.9,4.5,1.3,1.2,4.5,5.4,0.6,0.1,0.3,1.1,1.3,1.0,0.9,1.9,0.5,5.5,1.1,1.4,4.5,6.7,0.2,0.2,0.4
DMHDS0662,1.0,2.0,1.1,1.2,1.3,0.9,3.8,1.1,0.8,6.4,9.5,0.5,0.2,1.6,0.7,1.5,1.3,0.9,0.8,0.7,5.1,1.0,1.2,5.5,9.2,0.5,0.2,0.3
